.
Order ID,Customer ID,id sales person,Order Date,id_order prioriry,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,id_ Product Container,Ship Date
8388,C584,3,22/02/2021,1,SKU189,39,7.59,0.07,4,13,107,24/02/2021
8388,C584,1,22/02/2021,1,SKU378,37,11.7,0.02,5.63,13,103,24/02/2021
8388,C584,2,22/02/2021,1,SKU545,42,6.98,0.02,1.6,13,107,24/02/2021
35392,C272,3,22/02/2021,3,SKU702,9,6.48,0.01,9.68,13,103,22/02/2021
41921,C425,2,22/02/2021,2,SKU050,32,500.98,0.04,26,14,105,25/02/2021
41921,C425,1,22/02/2021,2,SKU483,29,11.58,0.04,6.97,12,103,23/02/2021
51239,C425,2,22/02/2021,1,SKU220,48,85.29,0.09,60,14,105,24/02/2021
11776,C154,2,23/02/2021,1,SKU843,40,1.26,0.04,0.7,12,107,23/02/2021
25314,C571,2,23/02/2021,3,SKU1228,43,205.99,0,5,13,103,25/02/2021
13668,C374,1,23/02/2021,4,SKU132,42,6.24,0.02,5.22,13,103,25/02/2021
25637,C272,3,24/02/2021,0,SKU224,12,259.71,0.1,66.67,14,109,26/02/2021
53221,C058,3,25/02/2021,0,SKU093,29,15.68,0.1,3.73,13,113,26/02/2021
59075,C213,2,25/02/2021,1,SKU562,38,11.19,0.02,5.03,13,103,28/02/2021
59075,C213,2,25/02/2021,1,SKU1018,4,4.77,0.02,2.39,13,113,5/03/2021
57157,C521,2,25/02/2021,4,SKU327,18,10.98,0.01,3.99,13,103,28/02/2021
53026,C009,2,25/02/2021,1,SKU874,35,9.31,0.05,3.98,13,113,3/03/2021
1282,C261,2,26/02/2021,0,SKU1035,26,31.78,0,1.99,13,113,28/02/2021
1282,C261,2,26/02/2021,0,SKU811,10,2.78,0.01,1.34,13,107,28/02/2021
50721,C365,1,26/02/2021,3,SKU419,33,304.99,0.04,19.99,13,103,28/02/2021
18950,C070,3,26/02/2021,1,SKU1113,33,90.97,0.05,14,14,105,4/03/2021
19332,C070,2,26/02/2021,3,SKU227,46,179.29,0.06,29.21,14,109,28/02/2021
7653,C376,1,26/02/2021,2,SKU638,32,48.04,0.1,5.09,13,103,1/03/2021
56261,C601,1,26/02/2021,4,SKU233,43,376.13,0.02,85.63,14,109,28/02/2021
49954,C169,2,26/02/2021,4,SKU1252,36,65.99,0.08,8.99,13,103,28/02/2021
36257,C615,1,26/02/2021,3,SKU999,43,20.89,0.08,1.99,13,113,28/02/2021
59204,C175,2,28/02/2021,2,SKU449,25,5.8,0.04,5.59,13,103,1/03/2021
59204,C175,3,28/02/2021,2,SKU414,8,31.74,0.1,12.62,13,103,1/03/2021
59204,C175,1,28/02/2021,2,SKU580,7,37.94,0.09,5.08,13,107,1/03/2021
45317,C779,2,1/03/2021,1,SKU1063,36,39.24,0.05,1.99,13,113,8/03/2021
45317,C779,2,1/03/2021,1,SKU172,28,34.23,0.05,5.02,13,103,8/03/2021
33606,C746,1,1/03/2021,3,SKU146,46,8.75,0.05,8.54,13,113,3/03/2021
8035,C237,2,1/03/2021,2,SKU300,7,14.42,0.07,6.75,13,111,3/03/2021
56358,C047,3,1/03/2021,0,SKU142,1,5.89,0,5.57,13,103,3/03/2021
27392,C289,2,2/03/2021,1,SKU1090,37,150.98,0,13.99,13,111,11/03/2021
47042,C489,1,2/03/2021,4,SKU1202,45,35.99,0.03,3.3,13,113,3/03/2021
50564,C412,1,2/03/2021,3,SKU380,30,387.99,0.07,19.99,13,103,4/03/2021
58917,C395,1,2/03/2021,3,SKU1081,27,499.99,0.01,24.49,13,101,3/03/2021
58917,C395,3,2/03/2021,3,SKU807,3,21.98,0.09,2.87,13,113,2/03/2021
56967,C443,2,2/03/2021,1,SKU1043,17,83.1,0.05,6.13,12,103,9/03/2021
21478,C436,1,2/03/2021,1,SKU159,16,25.38,0.01,8.99,13,113,4/03/2021
21478,C436,1,2/03/2021,1,SKU657,33,48.04,0.05,5.79,13,103,6/03/2021
384,C707,3,2/03/2021,1,SKU229,50,146.05,0.02,80.2,14,109,9/03/2021
25767,C041,2,3/03/2021,3,SKU974,7,39.48,0.08,1.99,13,113,3/03/2021
25767,C041,3,3/03/2021,3,SKU621,15,38.76,0.04,13.26,13,103,4/03/2021
41666,C177,1,3/03/2021,2,SKU1234,26,28.99,0.1,8.59,12,111,4/03/2021
32902,C176,3,3/03/2021,3,SKU766,34,4.26,0.03,1.2,12,107,4/03/2021
4230,C737,1,3/03/2021,4,SKU165,18,22.72,0.05,8.99,13,113,4/03/2021
4230,C737,1,3/03/2021,4,SKU1155,46,65.99,0.07,8.99,12,103,5/03/2021
32902,C176,1,3/03/2021,3,SKU303,23,68.81,0.05,60,14,105,5/03/2021
32902,C176,3,3/03/2021,3,SKU866,8,6.84,0.03,8.37,13,113,5/03/2021
35968,C072,3,3/03/2021,0,SKU353,21,6.23,0.05,6.97,13,103,5/03/2021
51489,C085,2,3/03/2021,4,SKU194,42,110.98,0.04,13.99,13,111,5/03/2021
51489,C085,1,3/03/2021,4,SKU674,5,4.98,0,7.54,13,103,5/03/2021
51489,C085,2,3/03/2021,4,SKU846,22,1.81,0.09,1.56,13,107,3/03/2021
43296,C453,3,3/03/2021,2,SKU458,41,40.98,0.06,7.47,13,103,4/03/2021
1925,C111,3,4/03/2021,4,SKU077,7,276.2,0.08,24.49,13,101,5/03/2021
44199,C693,2,4/03/2021,1,SKU836,12,3.95,0.04,2,13,107,8/03/2021
51559,C212,3,4/03/2021,1,SKU753,34,25.98,0.09,4.08,13,113,13/03/2021
37188,C134,2,4/03/2021,4,SKU689,24,4.98,0.04,8.33,12,103,5/03/2021
46404,C393,2,4/03/2021,4,SKU1249,50,45.99,0.05,2.5,13,103,5/03/2021
1925,C111,3,4/03/2021,4,SKU1037,40,22.98,0.02,1.99,13,113,6/03/2021
48322,C601,1,4/03/2021,2,SKU798,14,2.94,0.05,0.7,13,107,5/03/2021
42437,C229,1,5/03/2021,4,SKU1077,43,449.99,0.06,49,14,105,7/03/2021
42437,C229,3,5/03/2021,4,SKU752,14,21.38,0.03,8.99,13,113,6/03/2021
2240,C681,3,5/03/2021,0,SKU134,17,10.64,0.01,5.16,13,103,6/03/2021
2240,C681,1,5/03/2021,0,SKU757,5,28.15,0.06,6.17,13,113,6/03/2021
24677,C400,2,5/03/2021,1,SKU997,44,8.5,0.05,1.99,13,113,7/03/2021
15044,C266,3,6/03/2021,1,SKU1069,42,39.99,0.07,10.25,13,103,10/03/2021
51876,C784,2,6/03/2021,4,SKU1195,2,55.99,0.1,5,13,113,7/03/2021
13991,C188,2,6/03/2021,3,SKU1053,24,6.48,0,2.74,13,113,8/03/2021
13991,C188,1,6/03/2021,3,SKU244,21,111.96,0.07,69,13,101,7/03/2021
52645,C014,3,7/03/2021,1,SKU764,11,5.85,0.09,2.27,13,107,12/03/2021
52645,C014,3,7/03/2021,1,SKU329,10,70.97,0.07,3.5,13,103,16/03/2021
55651,C331,1,7/03/2021,2,SKU108,41,20.24,0.01,8.99,13,113,10/03/2021
55651,C331,3,7/03/2021,2,SKU922,2,27.75,0,19.99,13,103,8/03/2021
55651,C331,3,7/03/2021,2,SKU1244,11,110.99,0.05,2.5,13,103,8/03/2021
59586,C362,3,7/03/2021,1,SKU666,25,6.68,0.05,5.41,13,103,11/03/2021
31523,C399,3,8/03/2021,1,SKU1053,17,6.48,0.1,2.74,13,113,10/03/2021
31523,C399,3,8/03/2021,1,SKU464,19,8.74,0,8.29,13,103,13/03/2021
51620,C080,1,8/03/2021,2,SKU961,12,13.48,0.03,4.51,13,103,9/03/2021
49602,C034,2,8/03/2021,0,SKU006,31,150.98,0.03,66.27,14,109,9/03/2021
2848,C261,1,9/03/2021,4,SKU123,35,43.31,0.06,15.9,12,111,11/03/2021
2848,C261,2,9/03/2021,4,SKU1233,8,125.99,0.04,8.99,13,103,11/03/2021
42471,C203,1,9/03/2021,1,SKU736,23,1.95,0.09,1.63,13,107,11/03/2021
22085,C296,1,9/03/2021,1,SKU715,41,6.48,0.1,7.37,13,103,11/03/2021
22085,C296,1,9/03/2021,1,SKU940,27,17.7,0.07,9.47,13,103,9/03/2021
53156,C119,2,10/03/2021,0,SKU513,47,4.13,0.07,0.99,13,103,11/03/2021
16804,C250,3,10/03/2021,3,SKU615,46,55.98,0.08,13.88,13,103,12/03/2021
16804,C250,1,10/03/2021,3,SKU628,36,5.78,0.05,4.96,12,103,11/03/2021
51237,C393,3,10/03/2021,2,SKU1148,26,205.99,0.03,5.99,13,103,12/03/2021
55779,C429,2,10/03/2021,4,SKU072,26,160.98,0.08,30,14,105,11/03/2021
24707,C237,1,10/03/2021,2,SKU086,14,136.98,0,24.49,13,101,11/03/2021
24707,C237,3,10/03/2021,2,SKU844,3,1.48,0.1,0.7,13,107,12/03/2021
7174,C750,3,10/03/2021,0,SKU113,10,13.73,0.06,8.99,13,113,12/03/2021
2912,C735,3,11/03/2021,1,SKU1096,7,2550.14,0.08,29.7,14,105,13/03/2021
2912,C735,2,11/03/2021,1,SKU636,9,55.98,0.05,4.86,12,103,18/03/2021
42243,C617,1,11/03/2021,2,SKU439,42,43.41,0.02,2.99,13,103,13/03/2021
42243,C617,2,11/03/2021,2,SKU541,19,7.35,0.05,5.96,13,103,13/03/2021
46631,C322,3,11/03/2021,0,SKU683,39,22.84,0.05,16.92,13,103,13/03/2021
23584,C011,1,12/03/2021,4,SKU1109,14,200.97,0.06,15.59,14,105,14/03/2021
32067,C154,3,12/03/2021,3,SKU1253,27,125.99,0.06,7.69,13,103,13/03/2021
17152,C206,1,12/03/2021,3,SKU907,32,6.98,0.06,9.69,13,103,13/03/2021
44099,C015,1,12/03/2021,2,SKU420,34,367.99,0.1,19.99,13,103,14/03/2021
44099,C015,2,12/03/2021,2,SKU443,19,4.24,0.1,5.41,13,103,14/03/2021
20194,C225,2,13/03/2021,3,SKU104,10,20.24,0.1,6.67,13,113,15/03/2021
29607,C443,2,13/03/2021,2,SKU635,20,12.28,0.05,5.09,13,103,15/03/2021
35173,C547,3,13/03/2021,0,SKU001,29,240.98,0.09,60.2,14,109,15/03/2021
35173,C547,1,13/03/2021,0,SKU1242,13,125.99,0.02,8.08,13,103,15/03/2021
27490,C197,3,14/03/2021,0,SKU414,18,31.74,0.02,12.62,13,103,16/03/2021
2022,C014,2,14/03/2021,4,SKU312,45,3.95,0,5.13,13,103,15/03/2021
14784,C104,2,14/03/2021,2,SKU246,43,44.43,0.04,46.59,14,109,15/03/2021
43138,C508,2,14/03/2021,1,SKU444,43,30.56,0.06,2.99,13,103,18/03/2021
43138,C508,2,14/03/2021,1,SKU017,50,137.48,0.07,32.18,14,109,16/03/2021
21607,C329,3,15/03/2021,0,SKU768,17,36.55,0.09,13.89,13,107,17/03/2021
21223,C323,3,15/03/2021,0,SKU010,3,100.98,0.1,26.22,14,109,16/03/2021
21223,C323,2,15/03/2021,0,SKU116,8,51.65,0.03,18.45,13,111,16/03/2021
52995,C559,2,15/03/2021,0,SKU370,8,3.36,0.03,6.27,13,103,15/03/2021
19207,C166,2,15/03/2021,0,SKU528,23,3.08,0.1,0.99,13,103,17/03/2021
19207,C166,2,15/03/2021,0,SKU843,11,1.26,0,0.7,13,107,16/03/2021
17571,C750,1,15/03/2021,0,SKU855,32,2.98,0.01,1.58,13,107,16/03/2021
17571,C750,2,15/03/2021,0,SKU1051,50,32.98,0.02,5.5,12,103,17/03/2021
53571,C191,1,15/03/2021,0,SKU415,21,10.91,0.05,2.99,13,103,17/03/2021
18112,C335,2,16/03/2021,0,SKU604,13,6.45,0.06,1.34,13,107,17/03/2021
55458,C694,1,16/03/2021,3,SKU440,32,3.52,0.07,6.83,13,103,18/03/2021
55458,C694,3,16/03/2021,3,SKU958,13,14.98,0,7.69,13,103,18/03/2021
4515,C791,1,16/03/2021,4,SKU1086,7,120.97,0.02,7.11,13,111,17/03/2021
11202,C072,1,17/03/2021,2,SKU439,8,43.41,0.05,2.99,13,103,18/03/2021
55268,C592,3,17/03/2021,3,SKU1029,11,4.89,0.08,4.93,12,113,18/03/2021
24672,C723,2,17/03/2021,2,SKU189,5,7.59,0.02,4,13,107,20/03/2021
24672,C723,2,17/03/2021,2,SKU605,37,5.43,0.09,0.95,13,107,19/03/2021
24672,C723,2,17/03/2021,2,SKU969,37,279.48,0.06,35,13,101,19/03/2021
49953,C755,3,17/03/2021,0,SKU1023,18,15.98,0.1,6.5,13,103,18/03/2021
49953,C755,1,17/03/2021,0,SKU714,36,6.48,0.09,6.6,12,103,17/03/2021
322,C308,1,18/03/2021,4,SKU1216,20,155.99,0.08,8.08,13,103,20/03/2021
322,C308,1,18/03/2021,4,SKU706,46,6.48,0.1,10.05,13,103,20/03/2021
26660,C134,1,18/03/2021,2,SKU575,1,8.95,0.1,2.01,13,107,18/03/2021
1856,C021,2,19/03/2021,0,SKU287,24,60.98,0.08,49,13,101,21/03/2021
1856,C021,3,19/03/2021,0,SKU1224,43,125.99,0.05,8.08,13,103,20/03/2021
1856,C021,2,19/03/2021,0,SKU1236,44,125.99,0.1,8.8,13,103,20/03/2021
24865,C782,1,19/03/2021,3,SKU475,46,3.69,0.04,2.5,13,103,20/03/2021
324,C285,3,19/03/2021,4,SKU1263,25,179.99,0.02,13.99,13,111,21/03/2021
54534,C772,3,19/03/2021,0,SKU541,16,7.35,0.01,5.96,13,103,21/03/2021
49510,C483,1,20/03/2021,4,SKU765,16,2.58,0.04,1.3,13,107,21/03/2021
58051,C602,1,20/03/2021,3,SKU1000,6,39.98,0,7.12,13,103,22/03/2021
26535,C122,3,20/03/2021,0,SKU422,33,3.98,0.02,5.26,13,103,22/03/2021
55073,C440,3,20/03/2021,1,SKU1254,40,65.99,0.01,3.99,13,103,20/03/2021
30051,C137,3,20/03/2021,0,SKU764,42,5.85,0.02,2.27,13,107,21/03/2021
31586,C031,3,21/03/2021,1,SKU989,22,43.22,0.05,4,12,103,25/03/2021
31586,C031,2,21/03/2021,1,SKU1213,25,205.99,0,5.26,12,103,30/03/2021
4705,C008,1,21/03/2021,0,SKU931,16,7.98,0.09,6.5,13,111,23/03/2021
11301,C767,3,22/03/2021,2,SKU1046,29,39.98,0.04,4,13,103,22/03/2021
9826,C341,2,22/03/2021,2,SKU1032,7,17.48,0.01,1.99,13,113,24/03/2021
29926,C659,1,22/03/2021,2,SKU438,9,2.08,0,1.49,13,103,24/03/2021
12352,C338,3,23/03/2021,2,SKU379,5,5.81,0.07,8.49,13,103,24/03/2021
49634,C668,1,23/03/2021,0,SKU348,45,2.88,0.02,1.49,13,103,25/03/2021
29921,C708,1,23/03/2021,2,SKU411,33,120.98,0.06,9.07,13,103,25/03/2021
39655,C660,1,23/03/2021,3,SKU1007,35,7.28,0.03,3.52,13,113,23/03/2021
49634,C668,1,23/03/2021,0,SKU270,39,10.89,0.06,4.5,13,103,24/03/2021
49634,C668,3,23/03/2021,0,SKU1034,3,28.48,0.05,1.99,13,113,25/03/2021
3973,C096,2,23/03/2021,0,SKU093,21,15.68,0.06,3.73,13,113,25/03/2021
38853,C245,1,23/03/2021,1,SKU1160,13,65.99,0.04,2.5,13,103,27/03/2021
7941,C568,2,23/03/2021,1,SKU943,50,55.29,0.01,5.08,13,103,30/03/2021
15616,C130,3,23/03/2021,4,SKU981,12,30.98,0.01,6.5,12,103,24/03/2021
15616,C130,1,23/03/2021,4,SKU780,34,4.13,0.09,1.17,13,107,25/03/2021
44261,C409,2,23/03/2021,3,SKU386,31,420.98,0.01,19.99,12,103,25/03/2021
44261,C409,3,23/03/2021,3,SKU030,34,140.98,0.05,36.09,14,109,25/03/2021
44261,C409,1,23/03/2021,3,SKU1121,1,3502.14,0.05,8.73,14,109,24/03/2021
44261,C409,3,23/03/2021,3,SKU1199,10,35.99,0.07,5.99,13,107,26/03/2021
5473,C695,2,24/03/2021,0,SKU464,42,8.74,0.09,8.29,13,103,26/03/2021
59491,C314,1,24/03/2021,3,SKU380,31,387.99,0.04,19.99,13,103,27/03/2021
59491,C314,3,24/03/2021,3,SKU356,8,3.58,0.09,5.47,13,103,25/03/2021
59491,C314,3,24/03/2021,3,SKU397,6,7.38,0.03,11.51,13,103,24/03/2021
59491,C314,1,24/03/2021,3,SKU092,46,12.22,0.06,2.85,13,113,26/03/2021
9794,C686,3,24/03/2021,0,SKU876,25,5.68,0.1,3.6,13,113,25/03/2021
46023,C628,3,24/03/2021,0,SKU296,50,21.66,0.07,13.99,13,111,25/03/2021
1764,C321,1,24/03/2021,4,SKU582,7,8.34,0.1,4.82,13,103,27/03/2021
16390,C287,1,24/03/2021,2,SKU879,8,10.98,0.1,3.37,13,113,26/03/2021
11045,C277,3,25/03/2021,2,SKU656,35,19.98,0.04,5.97,13,103,26/03/2021
24546,C253,1,26/03/2021,4,SKU879,7,10.98,0.04,3.37,13,113,27/03/2021
6950,C231,1,26/03/2021,1,SKU1186,4,55.99,0.08,3.3,13,113,28/03/2021
3970,C153,2,26/03/2021,2,SKU1034,39,28.48,0.07,1.99,13,113,28/03/2021
3970,C153,2,26/03/2021,2,SKU967,13,20.98,0.05,45,14,105,27/03/2021
41056,C198,3,26/03/2021,4,SKU987,4,34.98,0.08,7.53,13,103,29/03/2021
55462,C699,3,27/03/2021,2,SKU352,13,5.58,0.06,2.99,13,103,29/03/2021
55462,C699,3,27/03/2021,2,SKU1000,31,39.98,0.05,7.12,13,103,28/03/2021
55462,C699,3,27/03/2021,2,SKU1225,35,125.99,0.09,8.99,13,103,28/03/2021
20995,C375,1,27/03/2021,2,SKU006,37,150.98,0.01,66.27,14,109,28/03/2021
35814,C420,2,27/03/2021,3,SKU120,11,29.18,0.08,8.55,13,103,28/03/2021
18464,C110,1,28/03/2021,3,SKU267,27,180.98,0.02,55.24,14,105,30/03/2021
18464,C110,2,28/03/2021,3,SKU006,37,150.98,0.01,66.27,14,109,28/03/2021
18464,C110,1,28/03/2021,3,SKU604,31,6.45,0.05,1.34,13,107,30/03/2021
18464,C110,3,28/03/2021,3,SKU851,41,1.89,0.01,0.76,13,107,30/03/2021
22373,C122,1,28/03/2021,3,SKU464,26,8.74,0.05,8.29,12,103,29/03/2021
29280,C092,3,28/03/2021,2,SKU1030,30,28.38,0.06,1.99,13,113,29/03/2021
29280,C092,2,28/03/2021,2,SKU774,19,11.66,0,7.95,13,113,29/03/2021
36512,C688,1,28/03/2021,0,SKU054,30,355.98,0.04,58.92,14,105,29/03/2021
36512,C688,3,28/03/2021,0,SKU202,3,19.99,0.06,11.17,13,101,31/03/2021
40611,C204,2,28/03/2021,0,SKU681,12,4.28,0.02,5.17,12,103,30/03/2021
40611,C204,3,28/03/2021,0,SKU1202,43,35.99,0,3.3,13,113,30/03/2021
22466,C737,3,28/03/2021,1,SKU071,31,180.98,0.07,30,14,105,4/04/2021
22466,C737,2,28/03/2021,1,SKU586,40,10.31,0.02,1.79,13,107,4/04/2021
34279,C400,1,28/03/2021,0,SKU257,3,349.45,0.1,60,14,105,30/03/2021
26979,C762,1,28/03/2021,2,SKU548,43,7.98,0.05,1.25,13,107,30/03/2021
26979,C762,2,28/03/2021,2,SKU1216,50,155.99,0.09,8.08,13,103,30/03/2021
10439,C626,1,28/03/2021,0,SKU383,41,18.94,0,1.49,13,103,30/03/2021
10439,C626,2,28/03/2021,0,SKU980,30,17.98,0.02,4,13,103,30/03/2021
10439,C626,2,28/03/2021,0,SKU519,27,2.89,0.09,0.5,13,103,29/03/2021
10439,C626,3,28/03/2021,0,SKU199,46,4.48,0.01,7.24,12,103,30/03/2021
32642,C199,1,29/03/2021,2,SKU1034,50,28.48,0.02,1.99,13,113,31/03/2021
46787,C135,2,29/03/2021,2,SKU705,28,6.48,0.1,9.17,13,103,31/03/2021
46787,C135,3,29/03/2021,2,SKU756,32,22.99,0.07,8.99,13,113,31/03/2021
10567,C730,1,29/03/2021,3,SKU226,10,146.34,0.09,43.75,14,109,30/03/2021
29831,C679,1,29/03/2021,4,SKU303,29,68.81,0,60,14,105,30/03/2021
15104,C628,2,29/03/2021,2,SKU446,23,4.82,0.09,1.49,13,103,1/04/2021
37895,C070,1,30/03/2021,4,SKU588,14,21.98,0.1,8.32,13,107,2/04/2021
11173,C354,1,30/03/2021,4,SKU1008,37,5.98,0.08,3.85,13,113,1/04/2021
20964,C590,1,30/03/2021,4,SKU1256,11,65.99,0.04,8.99,13,103,1/04/2021
37124,C411,2,30/03/2021,1,SKU1074,33,699.99,0.1,24.49,13,101,1/04/2021
49351,C539,3,30/03/2021,1,SKU772,27,3.98,0.06,0.83,13,107,3/04/2021
55299,C619,3,30/03/2021,1,SKU849,20,1.14,0.09,0.7,13,107,30/03/2021
15782,C378,2,30/03/2021,3,SKU255,35,71.37,0.1,69,13,101,1/04/2021
33284,C459,2,31/03/2021,1,SKU164,21,22.23,0.01,8.99,13,113,2/04/2021
28835,C617,1,31/03/2021,0,SKU929,1,178.47,0.08,19.99,13,103,2/04/2021
40839,C319,1,31/03/2021,2,SKU1103,23,119.99,0.04,56.14,14,109,1/04/2021
50978,C168,1,31/03/2021,3,SKU887,4,210.55,0.05,9.99,13,103,2/04/2021
21604,C486,2,1/04/2021,2,SKU380,6,387.99,0.02,19.99,12,103,3/04/2021
47041,C186,1,1/04/2021,0,SKU744,35,4.63,0.08,1.93,13,107,3/04/2021
18208,C657,2,1/04/2021,0,SKU492,34,5.68,0.06,1.39,13,103,3/04/2021
18208,C657,2,1/04/2021,0,SKU746,36,2.28,0.08,5.2,13,107,3/04/2021
8546,C582,1,1/04/2021,3,SKU1056,4,10.01,0.03,1.99,12,113,3/04/2021
35045,C202,2,2/04/2021,2,SKU961,44,13.48,0.1,4.51,13,103,4/04/2021
13633,C014,2,3/04/2021,0,SKU032,18,150.98,0.09,57.2,14,105,4/04/2021
13633,C014,3,3/04/2021,0,SKU904,39,38.94,0.02,35,13,101,4/04/2021
57894,C367,1,3/04/2021,1,SKU1115,47,306.14,0.09,26.53,14,105,5/04/2021
33605,C392,3,3/04/2021,4,SKU440,42,3.52,0.04,6.83,13,103,5/04/2021
52518,C659,2,3/04/2021,4,SKU986,8,20.95,0.08,4,13,103,4/04/2021
15142,C522,2,4/04/2021,0,SKU437,21,15.28,0.07,10.91,13,103,6/04/2021
7458,C420,1,4/04/2021,4,SKU339,16,14.45,0.05,7.17,13,103,6/04/2021
7458,C420,2,4/04/2021,4,SKU1040,46,10.97,0.01,6.5,13,103,5/04/2021
7458,C420,2,4/04/2021,4,SKU974,9,39.48,0.06,1.99,13,113,6/04/2021
194,C491,2,4/04/2021,2,SKU188,49,7.28,0.1,7.98,13,107,6/04/2021
194,C491,2,4/04/2021,2,SKU885,6,3.14,0.04,1.92,13,107,6/04/2021
21856,C708,1,5/04/2021,0,SKU511,47,3.69,0.05,0.5,13,103,7/04/2021
21856,C708,1,5/04/2021,0,SKU885,26,3.14,0.08,1.92,13,107,5/04/2021
28868,C043,1,5/04/2021,3,SKU727,30,6.48,0.05,8.73,13,103,6/04/2021
17986,C302,1,5/04/2021,0,SKU377,43,2.08,0.05,1.49,13,103,7/04/2021
8005,C180,1,5/04/2021,4,SKU404,24,34.54,0.1,14.72,13,103,7/04/2021
29411,C557,2,6/04/2021,3,SKU311,29,2.22,0.07,5,13,103,7/04/2021
29411,C557,2,6/04/2021,3,SKU467,33,15.67,0.02,1.39,13,103,7/04/2021
29411,C557,2,6/04/2021,3,SKU1106,38,400.97,0.02,48.26,14,109,6/04/2021
29411,C557,2,6/04/2021,3,SKU1137,45,23.99,0.04,6.3,13,111,6/04/2021
39143,C632,1,6/04/2021,0,SKU006,46,150.98,0.05,66.27,14,109,6/04/2021
43364,C731,1,7/04/2021,3,SKU486,21,23.99,0.04,6.71,13,103,10/04/2021
45635,C229,1,7/04/2021,1,SKU1036,50,43.98,0.1,1.99,13,113,16/04/2021
25793,C347,1,7/04/2021,1,SKU1223,27,155.99,0.04,8.99,13,103,9/04/2021
4738,C211,1,7/04/2021,3,SKU850,2,4.71,0.02,0.7,13,107,8/04/2021
54370,C132,1,8/04/2021,0,SKU1059,49,99.99,0,19.99,13,103,8/04/2021
21605,C108,1,8/04/2021,3,SKU066,32,60.98,0.08,30,14,105,10/04/2021
21605,C108,1,8/04/2021,3,SKU134,46,10.64,0.1,5.16,13,103,10/04/2021
16193,C289,3,9/04/2021,0,SKU935,8,34.76,0,8.22,13,103,11/04/2021
16193,C289,1,9/04/2021,0,SKU1195,29,55.99,0.07,5,13,113,11/04/2021
44386,C151,3,9/04/2021,2,SKU434,27,4.91,0.1,4.97,13,103,11/04/2021
44386,C151,2,9/04/2021,2,SKU1034,43,28.48,0.01,1.99,13,113,11/04/2021
46566,C593,2,9/04/2021,2,SKU1004,49,31.11,0.07,3.6,13,113,10/04/2021
53574,C684,3,9/04/2021,2,SKU894,8,80.98,0.03,35,13,101,10/04/2021
15236,C461,2,9/04/2021,0,SKU415,33,10.91,0.06,2.99,13,103,10/04/2021
15236,C461,1,9/04/2021,0,SKU147,30,12.07,0.01,6.2,12,107,11/04/2021
36132,C321,2,9/04/2021,1,SKU241,3,236.97,0.03,59.24,14,109,14/04/2021
15687,C084,2,9/04/2021,4,SKU012,48,70.98,0.08,46.74,14,109,12/04/2021
48293,C786,1,9/04/2021,4,SKU465,47,7.64,0.03,1.39,13,103,10/04/2021
13894,C654,1,10/04/2021,2,SKU810,31,2.94,0.04,0.81,13,107,11/04/2021
13894,C654,2,10/04/2021,2,SKU1185,50,35.99,0.05,1.25,13,113,11/04/2021
3205,C013,3,10/04/2021,1,SKU093,8,15.68,0.01,3.73,13,113,10/04/2021
3205,C013,3,10/04/2021,1,SKU255,42,71.37,0.04,69,12,101,14/04/2021
27939,C117,2,10/04/2021,2,SKU644,8,6.68,0,5.66,13,103,12/04/2021
56453,C240,3,11/04/2021,4,SKU1096,1,2550.14,0,29.7,14,105,12/04/2021
19044,C641,2,11/04/2021,1,SKU1090,32,150.98,0.08,13.99,13,111,13/04/2021
19044,C641,1,11/04/2021,1,SKU925,29,9.71,0.07,9.45,13,103,18/04/2021
59589,C486,3,11/04/2021,2,SKU910,25,64.98,0.06,6.88,13,103,11/04/2021
49062,C248,3,11/04/2021,1,SKU813,33,2.98,0,2.03,13,107,18/04/2021
57767,C474,1,11/04/2021,4,SKU1222,34,110.99,0.01,8.99,13,103,13/04/2021
48128,C455,3,11/04/2021,2,SKU1081,5,499.99,0.03,24.49,12,101,12/04/2021
52225,C194,3,12/04/2021,4,SKU092,10,12.22,0.01,2.85,13,113,13/04/2021
52225,C194,1,12/04/2021,4,SKU661,33,54.96,0.06,10.75,13,103,13/04/2021
18373,C773,2,12/04/2021,4,SKU321,35,207.48,0.09,0.99,13,103,12/04/2021
56418,C393,2,12/04/2021,4,SKU935,47,34.76,0.09,8.22,13,103,13/04/2021
45575,C263,3,12/04/2021,4,SKU471,46,83.98,0.06,5.01,13,103,12/04/2021
2052,C643,2,12/04/2021,3,SKU343,23,4.13,0,5.34,13,103,14/04/2021
17702,C497,1,13/04/2021,3,SKU982,9,27.48,0.02,4,12,103,13/04/2021
52164,C393,3,13/04/2021,0,SKU1161,30,65.99,0,8.8,13,103,15/04/2021
17702,C497,2,13/04/2021,3,SKU309,48,7.77,0.09,9.23,13,103,14/04/2021
24066,C296,2,13/04/2021,3,SKU006,30,150.98,0.07,66.27,14,109,15/04/2021
39876,C376,1,13/04/2021,3,SKU380,43,387.99,0.08,19.99,13,103,15/04/2021
39876,C376,1,13/04/2021,3,SKU431,46,18.99,0.05,5.23,13,103,15/04/2021
39876,C376,2,13/04/2021,3,SKU221,41,124.49,0.04,51.94,14,109,15/04/2021
44422,C741,1,13/04/2021,2,SKU270,1,10.89,0,4.5,13,103,15/04/2021
44422,C741,1,13/04/2021,2,SKU371,36,8.69,0.08,2.99,13,103,15/04/2021
