;.
Order ID;Customer ID;id sales person;Order Date;id_order prioriry;SKU;Order Quantity;Unit Sell Price;Discount;Shipping Amount;Ship Mode;id_ Product Container;Ship Date
57856;C789;2;12/02/2018;2;SKU456;17;7,1;0,06;6,05;13;103;13/02/2018
57856;C789;2;12/02/2018;2;SKU799;31;2,78;0,02;0,97;13;107;13/02/2018
52227;C777;3;12/02/2018;2;SKU721;37;6,48;0,05;8,19;13;103;15/02/2018
21572;C783;1;13/02/2018;Critical;SKU156;42;194,3;0,03;11,54;13;101;15/02/2018
16612;C669;3;13/02/2018;3;SKU1110;45;80,97;0,05;30,06;14;109;14/02/2018
16612;C669;2;13/02/2018;3;SKU706;6;6,48;0;10,05;13;103;15/02/2018
54055;C461;2;13/02/2018;Critical;SKU019;44;120,98;0,02;58,64;14;109;15/02/2018
57506;C741;1;13/02/2018;2;SKU585;48;7,28;0,1;5,47;13;103;13/02/2018
13408;C398;2;14/02/2018;1;SKU208;4;60,65;0,04;12,23;13;101;16/02/2018
14913;C352;3;14/02/2018;3;SKU584;47;19,98;0,01;8,68;13;103;15/02/2018
48836;C574;2;14/02/2018;Critical;SKU231;8;348,21;0,09;40,19;14;109;16/02/2018
56452;C144;2;14/02/2018;0;SKU241;34;236,97;0;59,24;14;109;15/02/2018
46119;C131;2;15/02/2018;Critical;SKU375;23;3,8;0,03;1,49;13;103;17/02/2018
46119;C131;1;15/02/2018;Critical;SKU548;20;7,98;0,07;1,25;13;107;17/02/2018
46119;C131;1;15/02/2018;Critical;SKU230;46;417,4;0,07;75,23;14;109;16/02/2018
32741;C090;3;15/02/2018;1;SKU925;13;9,71;0,07;9,45;13;103;22/02/2018
34498;C617;2;15/02/2018;1;SKU464;4;8,74;0,09;1,39;12;103;20/02/2018
34498;C617;2;15/02/2018;1;SKU558;3;18,97;0,09;9,03;13;103;20/02/2018
33095;C541;2;15/02/2018;0;SKU993;30;159,99;0,01;5,5;13;103;17/02/2018
33095;C541;1;15/02/2018;0;SKU174;34;78,69;0,1;19,99;13;103;16/02/2018
32037;C251;3;16/02/2018;1;SKU358;37;8,6;0,04;6,19;13;103;23/02/2018
32037;C251;3;16/02/2018;1;SKU1073;15;699,99;0,07;24,49;13;101;20/02/2018
55874;C269;2;16/02/2018;2;SKU456;28;7,1;0;6,05;13;103;17/02/2018
55874;C269;2;16/02/2018;2;SKU1010;41;4,98;0,01;4,62;12;113;18/02/2018
48998;C697;1;16/02/2018;1;SKU483;15;11,58;0,04;6,97;13;103;18/02/2018
55874;C269;1;16/02/2018;2;SKU492;24;5,68;0,06;1,39;13;103;16/02/2018
22083;C209;1;17/02/2018;Critical;SKU549;2;6,04;0,05;2,14;12;107;19/02/2018
59170;C287;2;17/02/2018;3;SKU451;44;5,34;0,02;2,99;13;103;18/02/2018
59170;C287;1;17/02/2018;3;SKU118;10;62,18;0,04;10,84;13;101;19/02/2018
59170;C287;3;17/02/2018;3;SKU130;22;41,47;0,03;34,2;13;107;19/02/2018
59170;C287;1;17/02/2018;3;SKU1129;5;1938,02;0,04;13,99;13;101;19/02/2018
16547;C576;3;18/02/2018;0;SKU054;30;355,98;0,09;58,92;14;105;20/02/2018
16547;C576;1;18/02/2018;0;SKU228;8;218,75;0,04;69,64;14;109;18/02/2018
18471;C416;1;19/02/2018;0;SKU784;37;5,98;0;0,96;13;107;20/02/2018
18471;C416;1;19/02/2018;0;SKU881;4;2,08;0,02;2,56;13;113;20/02/2018
18471;C416;1;19/02/2018;0;SKU693;29;5,98;0,02;5,46;13;103;20/02/2018
47011;C652;3;19/02/2018;3;SKU972;33;11,29;0,05;5,03;13;103;21/02/2018
56483;C220;1;19/02/2018;3;SKU681;37;4,28;0,05;5,17;13;103;19/02/2018
36455;C287;1;19/02/2018;3;SKU974;48;39,48;0,03;1,99;13;113;21/02/2018
53511;C053;1;20/02/2018;2;SKU379;41;5,81;0,07;8,49;13;103;22/02/2018
53511;C053;3;20/02/2018;2;SKU135;49;9,65;0,04;6,22;13;103;21/02/2018
55300;C667;1;20/02/2018;3;SKU282;37;4,06;0,03;6,89;13;103;22/02/2018
55300;C667;2;20/02/2018;3;SKU527;48;3,75;0,01;0,5;13;103;21/02/2018
55300;C667;2;20/02/2018;3;SKU101;31;10,68;0,02;13,04;13;101;22/02/2018
58182;C771;1;20/02/2018;3;SKU160;24;19,23;0,05;6,15;12;113;22/02/2018
57509;C569;1;21/02/2018;1;SKU515;39;4,91;0,1;0,5;12;103;21/02/2018
57509;C569;1;21/02/2018;1;SKU224;11;259,71;0,09;66,67;14;109;26/02/2018
38087;C040;1;21/02/2018;Critical;SKU1068;18;49,99;0,02;19,99;13;103;21/02/2018
54947;C609;3;22/02/2018;0;SKU1010;27;4,98;0,05;4,62;13;113;23/02/2018
54947;C609;2;22/02/2018;0;SKU172;42;34,23;0,02;5,02;13;103;24/02/2018
6368;C054;3;22/02/2018;0;SKU1117;40;442,14;0;14,7;14;105;22/02/2018
39072;C006;2;22/02/2018;3;SKU773;50;34,99;0,08;7,73;13;103;23/02/2018
58310;C502;3;23/02/2018;Critical;SKU896;22;37,76;0,03;12,9;13;103;24/02/2018
36643;C661;2;23/02/2018;Critical;SKU088;17;13,79;0,01;8,78;13;103;25/02/2018
36643;C661;3;23/02/2018;Critical;SKU912;30;33,29;0,04;8,74;13;103;24/02/2018
28256;C111;2;23/02/2018;3;SKU966;19;20,98;0,01;53,03;14;105;23/02/2018
37441;C430;3;24/02/2018;Critical;SKU044;46;300,98;0;164,73;14;105;25/02/2018
37441;C430;3;24/02/2018;Critical;SKU802;1;2,94;0,09;0,96;13;107;26/02/2018
11008;C611;2;24/02/2018;Critical;SKU946;17;138,14;0,01;35;13;101;26/02/2018
18816;C370;1;24/02/2018;Critical;SKU277;12;48,58;0,03;3,99;12;103;26/02/2018
48230;C194;2;25/02/2018;0;SKU120;39;29,18;0,04;8,55;12;103;27/02/2018
48230;C194;3;25/02/2018;0;SKU893;31;80,98;0;35;13;101;27/02/2018
49123;C542;2;25/02/2018;3;SKU364;31;10,44;0,1;5,75;13;103;26/02/2018
49123;C542;1;25/02/2018;3;SKU975;3;8,33;0,06;1,99;13;113;26/02/2018
18819;C191;1;25/02/2018;1;SKU099;22;50,98;0,1;22,24;13;101;27/02/2018
1059;C691;1;26/02/2018;Critical;SKU451;22;5,34;0,02;2,99;13;103;28/02/2018
1059;C691;2;26/02/2018;Critical;SKU458;24;40,98;0,03;7,47;13;103;27/02/2018
30215;C139;2;26/02/2018;2;SKU544;20;6,88;0,1;2;13;107;27/02/2018
57890;C367;1;26/02/2018;Critical;SKU559;15;55,48;0,08;6,79;13;103;28/02/2018
30215;C139;2;26/02/2018;2;SKU1246;23;195,99;0,06;8,99;13;103;28/02/2018
30564;C204;1;26/02/2018;Critical;SKU1199;20;35,99;0,09;5,99;13;107;27/02/2018
43846;C375;2;26/02/2018;3;SKU595;9;3,6;0,1;2,2;13;107;27/02/2018
18279;C712;2;26/02/2018;2;SKU975;22;8,33;0,07;1,99;13;113;28/02/2018
18279;C712;3;26/02/2018;2;SKU1081;20;499,99;0,03;24,49;13;101;27/02/2018
39846;C167;2;27/02/2018;1;SKU1010;14;4,98;0,06;4,62;13;113;6/03/2018
51937;C348;2;27/02/2018;3;SKU259;39;294,62;0,05;42,52;14;105;27/02/2018
6979;C436;1;27/02/2018;Critical;SKU1136;28;11,99;0,03;5,99;13;101;28/02/2018
39846;C167;3;27/02/2018;1;SKU018;10;130,98;0,06;54,74;14;109;6/03/2018
14916;C124;3;27/02/2018;1;SKU1236;16;125,99;0,07;8,8;12;103;1/03/2018
57958;C719;3;28/02/2018;Critical;SKU688;46;30,98;0,07;8,74;12;103;1/03/2018
41888;C786;2;28/02/2018;1;SKU411;18;120,98;0,1;9,07;13;103;9/03/2018
41888;C786;2;28/02/2018;1;SKU1003;23;8,32;0,08;2,38;12;113;4/03/2018
41888;C786;3;28/02/2018;1;SKU1258;29;125,99;0,1;4,2;13;103;28/02/2018
19042;C281;3;1/03/2018;Critical;SKU458;8;40,98;0,07;7,47;13;103;2/03/2018
8258;C348;2;1/03/2018;3;SKU589;37;11,34;0,02;11,25;13;103;2/03/2018
11302;C561;2;1/03/2018;1;SKU1113;10;90,97;0,09;14;14;105;3/03/2018
22917;C565;3;1/03/2018;2;SKU1072;1;3499,99;0,06;24,49;12;101;4/03/2018
22851;C224;3;1/03/2018;Critical;SKU1034;25;28,48;0,09;1,99;13;113;2/03/2018
22851;C224;1;1/03/2018;Critical;SKU152;13;2,08;0;5,33;13;103;3/03/2018
22851;C224;1;1/03/2018;Critical;SKU1220;38;45,99;0,06;4,99;12;103;2/03/2018
41153;C011;1;2/03/2018;2;SKU985;29;30,73;0,1;4;13;103;3/03/2018
54369;C665;3;2/03/2018;0;SKU975;47;8,33;0;1,99;12;113;4/03/2018
46021;C746;3;2/03/2018;3;SKU023;1;170,98;0,08;35,89;14;109;4/03/2018
21703;C014;3;2/03/2018;0;SKU520;3;3,69;0;0,5;13;103;4/03/2018
21703;C014;1;2/03/2018;0;SKU119;20;92,23;0,03;39,61;13;101;4/03/2018
21703;C014;3;2/03/2018;0;SKU1152;15;175,99;0,02;4,99;12;103;2/03/2018
12544;C381;2;3/03/2018;1;SKU152;34;2,08;0,08;5,33;13;103;10/03/2018
10022;C222;3;4/03/2018;1;SKU593;1;10,14;0,06;2,27;13;107;4/03/2018
20166;C542;2;4/03/2018;1;SKU1255;6;205,99;0,1;8,99;13;103;8/03/2018
28291;C128;3;4/03/2018;Critical;SKU051;14;280,98;0,02;57;14;105;5/03/2018
12934;C318;3;5/03/2018;0;SKU489;45;9,78;0,05;1,39;13;103;6/03/2018
12934;C318;1;5/03/2018;0;SKU797;27;3,28;0,02;3,97;12;107;6/03/2018
53152;C090;3;5/03/2018;2;SKU987;5;34,98;0,02;7,53;13;103;7/03/2018
53152;C090;3;5/03/2018;2;SKU202;9;19,99;0,01;11,17;13;101;8/03/2018
53152;C090;2;5/03/2018;2;SKU584;9;19,98;0,02;8,68;13;103;7/03/2018
53152;C090;3;5/03/2018;2;SKU1161;36;65,99;0,01;8,8;12;103;5/03/2018
2466;C619;2;5/03/2018;Critical;SKU207;25;107,53;0,05;5,81;13;101;6/03/2018
20773;C224;3;5/03/2018;0;SKU415;44;10,91;0,08;2,99;13;103;6/03/2018
5828;C153;3;5/03/2018;1;SKU247;21;296,18;0,08;54,12;14;109;12/03/2018
49154;C403;1;6/03/2018;2;SKU287;26;60,98;0,07;49;13;101;7/03/2018
1799;C779;2;6/03/2018;0;SKU055;10;113,98;0,06;30;14;105;8/03/2018
1799;C779;1;6/03/2018;0;SKU711;16;6,48;0,05;6,86;13;103;8/03/2018
24391;C626;1;6/03/2018;1;SKU236;14;230,98;0,08;23,78;14;109;10/03/2018
49412;C225;1;7/03/2018;Critical;SKU1126;20;517,48;0,09;16,63;14;109;7/03/2018
8709;C654;2;8/03/2018;3;SKU1089;50;51,98;0,07;10,17;13;101;10/03/2018
8709;C654;3;8/03/2018;3;SKU1112;11;80,97;0,1;33,6;14;105;11/03/2018
13542;C391;1;8/03/2018;1;SKU044;11;300,98;0,01;64,73;14;105;15/03/2018
13542;C391;1;8/03/2018;1;SKU464;33;8,74;0,03;8,29;13;103;8/03/2018
37510;C631;3;8/03/2018;Critical;SKU923;15;161,55;0,02;19,99;13;103;8/03/2018
58434;C238;2;9/03/2018;3;SKU160;42;19,23;0,04;6,15;13;113;10/03/2018
59879;C419;3;9/03/2018;0;SKU1202;33;35,99;0,04;3,3;12;113;11/03/2018
59776;C520;1;9/03/2018;1;SKU465;35;7,64;0,01;1,39;12;103;13/03/2018
59776;C520;1;9/03/2018;1;SKU1106;33;400,97;0,07;48,26;14;109;13/03/2018
52870;C042;2;9/03/2018;0;SKU280;21;3,25;0,03;49;13;101;11/03/2018
34497;C748;1;10/03/2018;2;SKU674;36;4,98;0,1;7,54;13;103;11/03/2018
34497;C748;1;10/03/2018;2;SKU700;25;22,84;0;8,18;13;103;12/03/2018
13632;C582;2;10/03/2018;2;SKU1084;6;99,99;0,01;19,99;12;103;12/03/2018
37095;C659;1;10/03/2018;1;SKU1130;3;6783,02;0,09;24,49;13;101;14/03/2018
27111;C329;3;11/03/2018;3;SKU1059;11;99,99;0,06;19,99;13;103;14/03/2018
27111;C329;1;11/03/2018;3;SKU919;18;193,17;0;19,99;13;103;12/03/2018
27111;C329;3;11/03/2018;3;SKU1197;44;20,99;0,08;3,3;12;113;11/03/2018
2373;C180;3;11/03/2018;0;SKU358;36;8,6;0,06;6,19;13;103;12/03/2018
33217;C226;3;12/03/2018;3;SKU1022;20;73,98;0,1;4;13;103;13/03/2018
33217;C226;2;12/03/2018;3;SKU1089;34;51,98;0,05;10,17;13;101;13/03/2018
45987;C454;2;12/03/2018;0;SKU560;31;4;0,01;1,3;13;107;14/03/2018
25574;C640;3;12/03/2018;0;SKU007;46;100,98;0;57,38;14;109;12/03/2018
25574;C640;1;12/03/2018;0;SKU984;31;47,98;0,01;3,61;12;113;13/03/2018
14176;C628;2;12/03/2018;1;SKU1199;39;35,99;0,01;5,99;13;107;19/03/2018
12450;C466;3;12/03/2018;0;SKU1022;15;73,98;0;14,52;13;103;14/03/2018
40518;C129;2;13/03/2018;Critical;SKU342;3;4,13;0,05;5,04;13;103;14/03/2018
23398;C132;3;13/03/2018;2;SKU715;19;6,48;0,06;7,37;13;103;14/03/2018
28258;C228;3;13/03/2018;Critical;SKU1211;2;125,99;0,07;2,5;13;103;13/03/2018
28258;C228;3;13/03/2018;Critical;SKU1059;25;99,99;0,03;19,99;13;103;14/03/2018
28647;C134;3;14/03/2018;Critical;SKU253;38;154,13;0,09;69;12;101;15/03/2018
46241;C743;3;14/03/2018;0;SKU118;34;62,18;0,1;10,84;13;101;16/03/2018
7776;C539;2;14/03/2018;2;SKU046;36;200,98;0,07;23,76;14;105;15/03/2018
7776;C539;3;14/03/2018;2;SKU227;6;179,29;0,02;29,21;14;109;14/03/2018
24193;C086;3;14/03/2018;0;SKU020;45;200,98;0,02;55,96;14;109;16/03/2018
24193;C086;1;14/03/2018;0;SKU681;24;4,28;0,02;5,17;13;103;15/03/2018
24193;C086;2;14/03/2018;0;SKU1198;19;85,99;0,04;0,99;13;107;16/03/2018
28480;C546;2;15/03/2018;2;SKU781;17;1,76;0,01;0,7;13;107;16/03/2018
26855;C557;2;15/03/2018;3;SKU089;13;30,93;0,08;3,92;13;113;16/03/2018
11585;C165;2;15/03/2018;2;SKU1233;2;125,99;0,09;8,99;13;103;16/03/2018
11585;C165;3;15/03/2018;2;SKU980;17;17,98;0,1;4;13;103;16/03/2018
1952;C018;1;15/03/2018;3;SKU247;24;296,18;0,04;54,12;14;109;15/03/2018
53573;C195;1;15/03/2018;0;SKU096;6;14,2;0,03;5,3;13;107;17/03/2018
36807;C197;2;16/03/2018;2;SKU482;14;15,57;0,1;1,39;13;103;17/03/2018
9383;C389;1;16/03/2018;0;SKU189;11;7,59;0,07;4;13;107;18/03/2018
57476;C534;2;16/03/2018;3;SKU303;20;68,81;0,08;60;14;105;17/03/2018
57476;C534;3;16/03/2018;3;SKU752;17;21,38;0,04;8,99;13;113;18/03/2018
39906;C689;3;17/03/2018;2;SKU555;25;3,38;0,04;1,09;13;107;19/03/2018
9733;C301;1;17/03/2018;0;SKU663;39;5,98;0,1;5,35;13;103;17/03/2018
6498;C412;2;17/03/2018;2;SKU1017;38;8,12;0,01;2,83;12;113;18/03/2018
31941;C448;3;18/03/2018;2;SKU307;32;78,65;0,01;13,99;12;101;19/03/2018
31941;C448;3;18/03/2018;2;SKU702;7;6,48;0,07;9,68;13;103;20/03/2018
43140;C488;2;18/03/2018;Critical;SKU684;23;5,98;0,1;5,14;13;103;20/03/2018
15170;C747;2;18/03/2018;Critical;SKU1138;19;20,99;0,01;4,81;13;101;18/03/2018
9894;C263;2;18/03/2018;3;SKU054;16;355,98;0,08;58,92;14;105;20/03/2018
23751;C629;3;18/03/2018;2;SKU004;44;220,98;0,01;64,66;14;109;19/03/2018
53920;C044;2;18/03/2018;Critical;SKU966;18;20,98;0,05;53,03;14;105;20/03/2018
19299;C106;1;18/03/2018;0;SKU512;10;2,88;0,05;0,5;13;103;20/03/2018
49216;C577;3;19/03/2018;3;SKU408;11;24,92;0,1;12,98;13;103;19/03/2018
49216;C577;2;19/03/2018;3;SKU1099;9;270,97;0,06;28,06;14;105;19/03/2018
49216;C577;3;19/03/2018;3;SKU592;29;12,28;0;6,35;12;103;20/03/2018
49216;C577;2;19/03/2018;3;SKU801;28;3,28;0,01;3,97;13;107;19/03/2018
16676;C667;2;19/03/2018;3;SKU1234;39;28,99;0,07;8,59;13;101;19/03/2018
23429;C088;2;19/03/2018;Critical;SKU435;28;5,34;0,06;5,63;13;103;19/03/2018
23429;C088;2;19/03/2018;Critical;SKU1174;19;65,99;0,07;5,26;12;103;21/03/2018
6116;C072;1;20/03/2018;2;SKU880;6;1637,53;0,04;24,49;13;101;22/03/2018
2530;C642;2;20/03/2018;2;SKU505;9;2,61;0,06;0,5;13;103;22/03/2018
38084;C787;1;20/03/2018;0;SKU557;11;9,11;0,02;2,15;13;107;22/03/2018
38084;C787;2;20/03/2018;0;SKU190;33;12,64;0,06;4,98;13;113;22/03/2018
6116;C072;3;20/03/2018;2;SKU979;7;19,98;0,01;4;13;103;20/03/2018
11077;C144;1;20/03/2018;1;SKU024;30;160,98;0,06;35,02;14;109;24/03/2018
26470;C325;2;21/03/2018;3;SKU386;41;420,98;0,03;19,99;13;103;22/03/2018
29766;C262;3;21/03/2018;2;SKU1130;13;6783,02;0;24,49;13;101;22/03/2018
29766;C262;2;21/03/2018;2;SKU1255;40;205,99;0,08;8,99;13;103;21/03/2018
7719;C769;3;21/03/2018;1;SKU961;37;13,48;0,02;4,51;13;103;23/03/2018
13825;C159;3;21/03/2018;3;SKU710;30;6,48;0,09;6,35;13;103;22/03/2018
35744;C766;3;21/03/2018;0;SKU990;44;55,94;0,02;6,55;13;103;23/03/2018
7136;C460;3;22/03/2018;3;SKU974;17;39,48;0,07;1,99;13;113;24/03/2018
7136;C460;3;22/03/2018;3;SKU515;9;4,91;0;0,5;13;103;24/03/2018
39301;C441;3;22/03/2018;2;SKU977;16;152,48;0,1;4;12;103;23/03/2018
8257;C212;1;22/03/2018;1;SKU1095;5;1500,97;0,05;29,7;14;105;22/03/2018
8257;C212;2;22/03/2018;1;SKU638;18;48,04;0,02;5,09;13;103;26/03/2018
8257;C212;2;22/03/2018;1;SKU786;5;4,28;0,03;1,6;13;107;29/03/2018
55776;C215;2;22/03/2018;0;SKU1123;32;145,45;0,01;17,85;14;105;23/03/2018
13252;C586;1;22/03/2018;0;SKU072;44;160,98;0,03;30;14;105;25/03/2018
13252;C586;2;22/03/2018;0;SKU1023;39;15,98;0,09;4;13;103;24/03/2018
48900;C346;2;22/03/2018;0;SKU592;27;12,28;0,03;6,35;13;103;24/03/2018
48900;C346;2;22/03/2018;0;SKU909;42;15,14;0,08;4,53;13;103;23/03/2018
39301;C441;3;22/03/2018;2;SKU866;4;6,84;0,08;8,37;13;113;24/03/2018
50338;C475;3;23/03/2018;0;SKU1132;36;13,99;0;7,51;13;101;25/03/2018
34017;C599;1;23/03/2018;3;SKU733;20;4,84;0,05;0,71;12;107;23/03/2018
34017;C599;1;23/03/2018;3;SKU958;28;14,98;0,01;7,69;13;103;25/03/2018
57382;C302;1;23/03/2018;2;SKU436;25;4,55;0,09;1,49;13;103;25/03/2018
57382;C302;3;23/03/2018;2;SKU489;45;9,78;0,07;5,76;12;103;25/03/2018
43650;C792;1;23/03/2018;0;SKU1075;3;599,99;0,06;24,49;13;101;24/03/2018
43650;C792;1;23/03/2018;0;SKU831;7;11,97;0,05;5,81;13;113;25/03/2018
32451;C558;2;24/03/2018;0;SKU357;42;14,28;0,1;2,99;13;103;25/03/2018
57415;C734;2;24/03/2018;2;SKU898;6;15,42;0,02;5,41;13;103;25/03/2018
38721;C776;3;24/03/2018;Critical;SKU169;17;6,64;0,1;54,95;13;113;26/03/2018
38721;C776;3;24/03/2018;Critical;SKU497;15;90,48;0,05;19,99;13;103;25/03/2018
58628;C234;3;24/03/2018;2;SKU218;23;138,75;0,09;52,42;14;109;25/03/2018
37794;C532;3;24/03/2018;1;SKU111;6;9,48;0,08;7,29;13;113;26/03/2018
37794;C532;1;24/03/2018;1;SKU919;32;193,17;0,03;19,99;13;103;28/03/2018
38565;C416;2;25/03/2018;Critical;SKU134;20;10,64;0,01;5,16;12;103;27/03/2018
1892;C385;1;25/03/2018;1;SKU422;47;3,98;0,05;5,26;13;103;29/03/2018
1892;C385;2;25/03/2018;1;SKU712;9;6,48;0,01;5,4;13;103;25/03/2018
51266;C527;1;25/03/2018;0;SKU1090;11;150,98;0,04;13,99;13;101;27/03/2018
51266;C527;3;25/03/2018;0;SKU558;30;18,97;0,01;9,03;13;103;25/03/2018
51266;C527;2;25/03/2018;0;SKU653;23;12,28;0,03;4,86;13;103;26/03/2018
51266;C527;3;25/03/2018;0;SKU773;46;34,99;0,05;7,73;12;103;27/03/2018
323;C198;3;25/03/2018;Critical;SKU492;20;5,68;0,07;1,39;13;103;27/03/2018
323;C198;3;25/03/2018;Critical;SKU677;2;22,84;0,06;11,54;13;103;27/03/2018
10148;C160;2;25/03/2018;1;SKU009;27;500,98;0,02;41,44;14;109;25/03/2018
51554;C474;3;26/03/2018;2;SKU303;7;68,81;0,05;60;14;105;28/03/2018
51554;C474;1;26/03/2018;2;SKU932;29;20,89;0,09;11,52;13;103;27/03/2018
3653;C485;2;26/03/2018;Critical;SKU822;41;6,68;0,08;1,5;13;107;28/03/2018
31174;C555;3;26/03/2018;0;SKU298;20;225,04;0,07;11,79;13;101;26/03/2018
31174;C555;2;26/03/2018;0;SKU463;29;7,84;0,03;4,71;13;103;29/03/2018
46407;C636;3;26/03/2018;0;SKU457;7;5,18;0,1;5,74;13;103;28/03/2018
32869;C161;3;27/03/2018;2;SKU1017;41;8,12;0,06;2,83;13;113;28/03/2018
32869;C161;3;27/03/2018;2;SKU116;49;51,65;0,05;18,45;13;101;28/03/2018
32869;C161;1;27/03/2018;2;SKU822;2;6,68;0,01;1,5;13;107;28/03/2018
32869;C161;2;27/03/2018;2;SKU1141;39;175,99;0,1;8,99;13;103;28/03/2018
50816;C053;2;27/03/2018;3;SKU326;25;11,97;0,07;4,98;13;103;29/03/2018
50816;C053;3;27/03/2018;3;SKU426;26;28,53;0,03;1,49;13;103;29/03/2018
50816;C053;3;27/03/2018;3;SKU1033;6;15,28;0,01;1,99;13;113;29/03/2018
53953;C328;2;27/03/2018;0;SKU575;36;8,95;0,07;2,01;13;107;28/03/2018
22562;C364;1;27/03/2018;2;SKU1124;46;213,45;0,08;14,7;14;105;29/03/2018
22562;C364;3;27/03/2018;2;SKU615;31;55,98;0,1;13,88;13;103;29/03/2018
22562;C364;3;27/03/2018;2;SKU934;3;16,06;0;8,34;13;103;28/03/2018
33319;C237;2;27/03/2018;0;SKU043;11;150,89;0,01;60,2;14;105;30/03/2018
21633;C436;3;27/03/2018;2;SKU161;29;18,7;0,08;8,99;13;113;28/03/2018
28354;C207;3;27/03/2018;1;SKU1023;34;15,98;0,1;4;13;103;1/04/2018
39750;C006;2;27/03/2018;3;SKU1091;7;17,98;0,01;8,51;13;101;28/03/2018
9478;C612;3;28/03/2018;3;SKU166;48;10,4;0,04;5,4;13;113;29/03/2018
9478;C612;2;28/03/2018;3;SKU675;48;4,28;0,08;4,79;13;103;30/03/2018
48357;C254;2;28/03/2018;0;SKU1090;16;150,98;0,04;13,99;13;101;28/03/2018
52576;C769;3;28/03/2018;1;SKU1113;10;90,97;0,03;14;14;105;28/03/2018
4516;C666;1;28/03/2018;2;SKU565;42;6,68;0,05;6,93;13;103;29/03/2018
58116;C573;3;28/03/2018;Critical;SKU049;6;25,98;0,01;14,36;14;105;29/03/2018
2144;C396;1;28/03/2018;2;SKU1152;40;175,99;0,08;4,99;13;103;28/03/2018
58688;C310;2;29/03/2018;0;SKU831;18;11,97;0,08;5,81;13;113;31/03/2018
49125;C251;2;29/03/2018;0;SKU566;29;5,78;0,05;7,64;12;103;31/03/2018
16229;C580;3;29/03/2018;3;SKU1202;19;35,99;0,05;3,3;13;113;31/03/2018
16229;C580;1;29/03/2018;3;SKU1054;27;40,98;0,04;6,5;13;103;30/03/2018
37859;C764;2;30/03/2018;Critical;SKU612;2;11,34;0,01;5,01;13;103;1/04/2018
10949;C064;1;30/03/2018;2;SKU1110;46;80,97;0,1;30,06;14;109;31/03/2018
22755;C291;1;30/03/2018;2;SKU336;35;4,91;0;5,68;13;103;31/03/2018
22755;C291;2;30/03/2018;2;SKU451;45;5,34;0,04;2,99;13;103;1/04/2018
22755;C291;2;30/03/2018;2;SKU1200;5;55,99;0,06;5;13;113;1/04/2018
2915;C752;1;30/03/2018;1;SKU784;41;5,98;0,07;0,96;13;107;3/04/2018
2915;C752;2;30/03/2018;1;SKU1046;23;39,98;0,01;4;13;103;4/04/2018
44772;C240;1;31/03/2018;0;SKU1195;1;55,99;0,07;5;12;113;2/04/2018
29127;C743;3;31/03/2018;Critical;SKU812;18;1,68;0,06;1;13;107;2/04/2018
48035;C474;1;31/03/2018;Critical;SKU1138;8;20,99;0,09;4,81;12;101;1/04/2018
42242;C747;2;1/04/2018;0;SKU416;23;11,5;0,09;7,19;12;103;2/04/2018
42242;C747;1;1/04/2018;0;SKU994;15;100,97;0,1;7,18;13;103;2/04/2018
42242;C747;1;1/04/2018;0;SKU1084;23;99,99;0,07;19,99;13;103;2/04/2018
17795;C776;3;1/04/2018;2;SKU302;1;11,33;0,06;6,12;13;101;3/04/2018
8295;C423;2;1/04/2018;3;SKU1194;30;35,99;0,09;1,1;13;103;3/04/2018
8295;C423;3;1/04/2018;3;SKU1211;7;125,99;0,01;2,5;13;103;2/04/2018
10978;C758;2;1/04/2018;Critical;SKU066;9;60,98;0,06;30;14;105;2/04/2018
53281;C612;2;2/04/2018;Critical;SKU054;40;355,98;0,08;58,92;14;105;4/04/2018
48518;C684;2;2/04/2018;2;SKU580;17;37,94;0,1;5,08;12;107;4/04/2018
2754;C612;3;2/04/2018;3;SKU318;16;90,24;0,04;0,99;13;103;4/04/2018
2754;C612;3;2/04/2018;3;SKU658;11;47,9;0,09;5,86;12;103;4/04/2018
22978;C051;2;2/04/2018;2;SKU048;28;60,89;0,03;32,41;14;105;3/04/2018
44225;C582;1;3/04/2018;3;SKU118;29;62,18;0;10,84;13;101;5/04/2018
25475;C460;1;4/04/2018;Critical;SKU722;49;6,48;0,06;7,49;13;103;4/04/2018
22371;C617;3;4/04/2018;3;SKU397;8;7,38;0;11,51;13;103;5/04/2018
46436;C583;1;4/04/2018;1;SKU1191;46;35,99;0;0,99;13;113;11/04/2018
42693;C205;3;4/04/2018;3;SKU890;33;59,76;0,01;9,71;13;103;6/04/2018
13959;C023;3;4/04/2018;2;SKU515;47;4,91;0,01;0,5;13;103;6/04/2018
13959;C023;3;4/04/2018;2;SKU560;19;4;0,09;1,3;12;107;6/04/2018
36452;C274;1;5/04/2018;3;SKU350;26;22,38;0,1;15,1;13;103;6/04/2018
36452;C274;3;5/04/2018;3;SKU168;18;6,98;0,04;2,83;13;113;7/04/2018
13765;C685;1;5/04/2018;0;SKU768;45;36,55;0,1;13,89;13;107;7/04/2018
50016;C322;3;5/04/2018;3;SKU1193;15;85,99;0,05;0,99;13;107;7/04/2018
10851;C362;3;6/04/2018;3;SKU884;50;12,88;0,09;4,59;13;107;6/04/2018
26918;C663;1;6/04/2018;1;SKU733;16;4,84;0,05;0,71;13;107;15/04/2018
40544;C536;1;6/04/2018;1;SKU208;39;60,65;0,06;12,23;13;101;8/04/2018
